Symbol,Year,Month,Week,Day,Hour,Minute,Open,High,Low,Close,Volume
EURJPY,2015,2,4,12,0,0,116.231,116.266,116.177,116.261,1214.000,
EURJPY,2015,2,3,11,0,0,116.237,116.331,116.195,116.232,912.000,
EURJPY,2015,2,2,10,0,0,116.418,116.439,116.192,116.244,3737.000,
EURJPY,2015,2,1,9,0,0,116.337,116.428,116.329,116.418,3666.000,
EURJPY,2015,2,5,6,0,0,116.338,116.435,116.283,116.337,7349.000,
EURJPY,2015,2,4,5,0,0,116.252,116.353,116.060,116.337,8417.000,
EURJPY,2015,2,3,4,0,0,116.277,116.294,116.186,116.254,3371.000,
EURJPY,2015,2,2,3,0,0,116.329,116.333,116.210,116.278,3483.000,
EURJPY,2015,2,1,2,0,0,116.222,116.355,116.208,116.328,4870.000,
EURJPY,2015,1,5,30,0,0,116.180,116.278,116.174,116.223,3988.000,
EURJPY,2015,1,4,29,0,0,116.239,116.269,116.170,116.181,3283.000,
EURJPY,2015,1,3,28,0,0,116.216,116.328,116.201,116.238,3559.000,
EURJPY,2015,1,2,27,0,0,116.279,116.281,116.127,116.215,4828.000,
EURJPY,2015,1,1,26,0,0,116.268,116.370,116.231,116.279,5171.000,
EURJPY,2015,1,5,23,0,0,116.296,116.354,116.231,116.265,6602.000,
EURJPY,2015,1,4,22,0,0,116.375,116.400,116.242,116.296,6381.000,
EURJPY,2015,1,3,21,0,0,116.201,116.439,116.157,116.374,7573.000,
EURJPY,2015,1,2,20,0,0,116.105,116.224,116.061,116.201,4235.000,
EURJPY,2015,1,1,19,0,0,116.165,116.180,116.065,116.106,4350.000,
EURJPY,2015,1,5,16,0,0,116.209,116.261,116.132,116.166,4567.000,
EURJPY,2015,1,4,15,0,0,116.195,116.237,116.172,116.207,3029.000,
EURJPY,2015,1,3,14,0,0,116.191,116.285,116.155,116.193,3556.000,
EURJPY,2015,1,2,13,0,0,116.230,116.255,116.131,116.192,3501.000,
EURJPY,2015,1,1,12,0,0,116.288,116.361,116.207,116.229,3516.000,
EURJPY,2015,1,5,9,0,0,116.426,116.435,116.284,116.288,3895.000,
EURJPY,2015,1,4,8,0,0,116.468,116.539,116.401,116.425,3831.000,
EURJPY,2015,1,3,7,0,0,116.448,116.516,116.421,116.468,3782.000,
EURJPY,2015,1,2,6,0,0,116.447,116.497,116.355,116.453,3960.000,
EURJPY,2015,1,1,5,0,0,116.479,116.519,116.425,116.446,3578.000,
EURJPY,2015,1,5,2,0,0,116.348,116.540,116.292,116.479,5600.000,
EURJPY,2014,12,3,31,0,0,116.299,116.385,116.244,116.343,3715.000,
EURJPY,2014,12,2,30,0,0,116.182,116.306,116.166,116.300,4282.000,
EURJPY,2014,12,1,29,0,0,116.039,116.194,116.032,116.181,3380.000,
EURJPY,2014,12,5,26,0,0,116.026,116.045,115.977,116.040,2241.000,
EURJPY,2014,12,3,24,0,0,116.053,116.081,115.980,116.025,2125.000,
EURJPY,2014,12,2,23,0,0,116.060,116.133,115.988,116.054,2715.000,
EURJPY,2014,12,1,22,0,0,116.066,116.087,116.051,116.059,2097.000,
EURJPY,2014,12,5,19,0,0,116.055,116.074,115.925,116.067,2927.000,
EURJPY,2014,12,4,18,0,0,116.089,116.102,116.032,116.055,3389.000,
EURJPY,2014,12,3,17,0,0,116.193,116.199,116.088,116.088,2801.000,
EURJPY,2014,12,2,16,0,0,116.153,116.228,116.087,116.192,4389.000,
EURJPY,2014,12,1,15,0,0,116.057,116.195,116.015,116.152,5861.000,
EURJPY,2014,12,5,12,0,0,116.322,116.379,116.012,116.056,4213.000,
EURJPY,2014,12,4,11,0,0,116.220,116.385,116.207,116.322,4047.000,
EURJPY,2014,12,3,10,0,0,116.358,116.363,116.220,116.221,2298.000,
EURJPY,2014,12,2,9,0,0,116.284,116.370,116.269,116.359,1523.000,
EURJPY,2014,12,1,8,0,0,116.278,116.313,116.247,116.283,1637.000,
EURJPY,2014,12,5,5,0,0,116.201,116.295,116.180,116.271,5473.000,
EURJPY,2014,12,4,4,0,0,116.180,116.238,116.144,116.205,663.000,
EURJPY,2014,12,3,3,0,0,116.217,116.246,116.171,116.180,556.000,
EURJPY,2014,12,2,2,0,0,116.283,116.306,116.218,116.228,1706.000,
EURJPY,2014,12,1,1,0,0,116.344,116.344,116.283,116.283,1424.000,
EURJPY,2014,11,5,28,0,0,116.317,116.385,116.315,116.344,3321.000,
EURJPY,2014,11,4,27,0,0,116.344,116.351,116.284,116.319,3518.000,
EURJPY,2014,11,3,26,0,0,116.317,116.400,116.296,116.346,3892.000,
EURJPY,2014,11,2,25,0,0,116.317,116.374,116.273,116.318,4245.000,
EURJPY,2014,11,1,24,0,0,116.474,116.480,116.294,116.319,4222.000,
EURJPY,2014,11,5,21,0,0,116.447,116.569,116.440,116.476,4665.000,
EURJPY,2014,11,4,20,0,0,116.511,116.571,116.406,116.447,4524.000,
EURJPY,2014,11,3,19,0,0,116.469,116.540,116.423,116.512,5341.000,
EURJPY,2014,11,2,18,0,0,116.530,116.618,116.396,116.470,6065.000,
EURJPY,2014,11,1,17,0,0,116.627,116.682,116.503,116.529,9314.000,
EURJPY,2014,11,5,14,0,0,117.003,117.050,116.518,116.626,10147.000,
EURJPY,2014,11,4,13,0,0,117.054,117.127,116.919,117.004,7667.000,
EURJPY,2014,11,3,12,0,0,117.082,117.113,116.938,117.054,8077.000,
EURJPY,2014,11,2,11,0,0,117.176,117.185,117.031,117.084,4700.000,
EURJPY,2014,11,1,10,0,0,117.309,117.311,117.151,117.174,4339.000,
EURJPY,2014,11,5,7,0,0,117.398,117.403,117.284,117.309,4013.000,
EURJPY,2014,11,4,6,0,0,117.358,117.406,117.338,117.399,2904.000,
EURJPY,2014,11,3,5,0,0,117.385,117.415,117.332,117.357,2859.000,
EURJPY,2014,11,2,4,0,0,117.396,117.413,117.356,117.386,2441.000,
EURJPY,2014,11,1,3,0,0,117.364,117.459,117.356,117.398,3698.000,
EURJPY,2014,10,5,31,0,0,117.408,117.422,117.307,117.364,3029.000,
EURJPY,2014,10,4,30,0,0,117.301,117.421,117.278,117.407,3637.000,
EURJPY,2014,10,3,29,0,0,117.236,117.365,117.231,117.301,4659.000,
EURJPY,2014,10,2,28,0,0,117.067,117.267,117.054,117.236,4308.000,
EURJPY,2014,10,1,27,0,0,117.029,117.127,117.013,117.067,4571.000,
EURJPY,2014,10,5,24,0,0,117.045,117.063,116.875,117.028,5680.000,
EURJPY,2014,10,4,23,0,0,117.127,117.129,116.983,117.048,3523.000,
EURJPY,2014,10,3,22,0,0,117.169,117.208,117.116,117.125,3203.000,
EURJPY,2014,10,2,21,0,0,117.135,117.179,117.099,117.171,2504.000,
EURJPY,2014,10,1,20,0,0,117.142,117.185,117.107,117.136,2461.000,
EURJPY,2014,10,5,17,0,0,117.100,117.161,117.089,117.141,1679.000,
EURJPY,2014,10,4,16,0,0,117.167,117.171,117.058,117.101,2051.000,
EURJPY,2014,10,3,15,0,0,117.175,117.202,117.152,117.168,2108.000,
EURJPY,2014,10,2,14,0,0,117.159,117.175,117.069,117.175,2777.000,
EURJPY,2014,10,1,13,0,0,117.175,117.182,117.102,117.158,3607.000,
EURJPY,2014,10,5,10,0,0,117.277,117.283,117.158,117.175,3506.000,
EURJPY,2014,10,4,9,0,0,117.319,117.378,117.274,117.277,2952.000,
EURJPY,2014,10,3,8,0,0,117.318,117.365,117.296,117.319,2902.000,
EURJPY,2014,10,2,7,0,0,117.333,117.369,117.293,117.319,2955.000,
EURJPY,2014,10,1,6,0,0,117.299,117.371,117.233,117.331,3617.000,
EURJPY,2014,10,5,3,0,0,117.383,117.389,117.269,117.299,2057.000,
EURJPY,2014,10,4,2,0,0,117.375,117.410,117.359,117.382,1352.000,
EURJPY,2014,10,3,1,0,0,117.444,117.466,117.275,117.376,2511.000,
EURJPY,2014,9,2,30,0,0,117.449,117.467,117.413,117.444,1560.000,
EURJPY,2014,9,1,29,0,0,117.464,117.490,117.433,117.445,1308.000,
EURJPY,2014,9,5,26,0,0,117.508,117.528,117.447,117.465,952.000,
EURJPY,2014,9,4,25,0,0,117.581,117.581,117.454,117.516,2316.000,
EURJPY,2014,9,3,24,0,0,117.512,117.655,117.509,117.581,2760.000,
EURJPY,2014,9,2,23,0,0,117.563,117.606,117.511,117.516,3233.000,
EURJPY,2014,9,1,22,0,0,117.551,117.621,117.530,117.561,3396.000,
EURJPY,2014,9,5,19,0,0,117.559,117.611,117.546,117.551,3427.000,
EURJPY,2014,9,4,18,0,0,117.599,117.616,117.557,117.559,3694.000,
EURJPY,2014,9,3,17,0,0,117.576,117.659,117.573,117.598,3157.000,
EURJPY,2014,9,2,16,0,0,117.625,117.634,117.552,117.574,2934.000,
EURJPY,2014,9,1,15,0,0,117.567,117.643,117.537,117.624,3377.000,
EURJPY,2014,9,5,12,0,0,117.658,117.669,117.497,117.566,4141.000,
EURJPY,2014,9,4,11,0,0,117.847,117.852,117.644,117.659,4590.000,
EURJPY,2014,9,3,10,0,0,117.801,117.878,117.757,117.847,4307.000,
EURJPY,2014,9,2,9,0,0,117.755,117.887,117.753,117.801,4887.000,
EURJPY,2014,9,1,8,0,0,117.882,117.886,117.743,117.755,5154.000,
EURJPY,2014,9,5,5,0,0,117.753,117.944,117.731,117.880,6359.000,
EURJPY,2014,9,4,4,0,0,117.695,117.808,117.690,117.752,4237.000,
EURJPY,2014,9,3,3,0,0,117.771,117.822,117.677,117.695,3884.000,
EURJPY,2014,9,2,2,0,0,117.713,117.793,117.693,117.772,3951.000,
EURJPY,2014,9,1,1,0,0,117.664,117.808,117.651,117.714,3524.000,
EURJPY,2014,8,5,29,0,0,117.680,117.734,117.657,117.665,3131.000,
EURJPY,2014,8,4,28,0,0,117.677,117.728,117.647,117.680,2737.000,
EURJPY,2014,8,3,27,0,0,117.647,117.685,117.586,117.677,3194.000,
EURJPY,2014,8,2,26,0,0,117.767,117.767,117.648,117.649,3412.000,
EURJPY,2014,8,1,25,0,0,117.821,117.863,117.765,117.768,2983.000,
EURJPY,2014,8,5,22,0,0,117.797,117.854,117.779,117.822,3127.000,
EURJPY,2014,8,4,21,0,0,117.854,117.872,117.752,117.797,3759.000,
EURJPY,2014,8,3,20,0,0,117.747,117.888,117.737,117.855,3983.000,
EURJPY,2014,8,2,19,0,0,117.759,117.824,117.719,117.748,4460.000,
EURJPY,2014,8,1,18,0,0,117.838,117.855,117.751,117.758,3619.000,
EURJPY,2014,8,5,15,0,0,118.054,118.059,117.836,117.837,3772.000,
EURJPY,2014,8,4,14,0,0,117.929,118.058,117.929,118.055,2933.000,
EURJPY,2014,8,3,13,0,0,117.938,117.973,117.890,117.929,2452.000,
EURJPY,2014,8,2,12,0,0,117.902,117.951,117.885,117.938,2133.000,
EURJPY,2014,8,1,11,0,0,117.918,117.926,117.855,117.902,1862.000,
EURJPY,2014,8,5,8,0,0,117.885,117.930,117.882,117.917,1781.000,
EURJPY,2014,8,4,7,0,0,117.864,117.908,117.864,117.886,1681.000,
EURJPY,2014,8,3,6,0,0,117.899,117.912,117.839,117.865,2587.000,
EURJPY,2014,8,2,5,0,0,117.915,117.949,117.865,117.899,3541.000,
EURJPY,2014,8,1,4,0,0,117.901,117.963,117.873,117.915,3532.000,
EURJPY,2014,8,5,1,0,0,117.855,118.005,117.854,117.901,4426.000,
EURJPY,2014,7,4,31,0,0,117.887,117.932,117.837,117.856,3749.000,
EURJPY,2014,7,3,30,0,0,117.667,117.897,117.667,117.888,3340.000,
EURJPY,2014,7,2,29,0,0,117.693,117.726,117.660,117.669,1944.000,
EURJPY,2014,7,1,28,0,0,117.735,117.769,117.683,117.692,1927.000,
EURJPY,2014,7,5,25,0,0,117.726,117.781,117.700,117.735,2438.000,
EURJPY,2014,7,4,24,0,0,117.548,117.749,117.528,117.726,2939.000,
EURJPY,2014,7,3,23,0,0,117.556,117.577,117.538,117.548,392.000,
EURJPY,2014,7,2,22,0,0,117.539,117.599,117.519,117.555,483.000,
EURJPY,2014,7,1,21,0,0,117.726,117.734,117.618,117.623,1960.000,
EURJPY,2014,7,5,18,0,0,117.812,117.851,117.688,117.726,2414.000,
EURJPY,2014,7,4,17,0,0,117.768,117.844,117.727,117.811,3376.000,
EURJPY,2014,7,3,16,0,0,117.695,117.811,117.683,117.769,4031.000,
EURJPY,2014,7,2,15,0,0,117.812,117.812,117.687,117.697,3913.000,
EURJPY,2014,7,1,14,0,0,117.839,117.878,117.778,117.812,4740.000,
EURJPY,2014,7,5,11,0,0,117.845,117.875,117.797,117.840,5544.000,
EURJPY,2014,7,4,10,0,0,117.794,117.855,117.721,117.844,7249.000,
EURJPY,2014,7,3,9,0,0,117.534,117.835,117.430,117.798,5685.000,
EURJPY,2014,7,2,8,0,0,117.572,117.590,117.504,117.534,3835.000,
EURJPY,2014,7,1,7,0,0,117.573,117.584,117.502,117.572,5889.000,
EURJPY,2014,7,5,4,0,0,117.557,117.632,117.456,117.575,7445.000,
EURJPY,2014,7,4,3,0,0,117.684,117.691,117.548,117.556,7397.000,
EURJPY,2014,7,3,2,0,0,117.635,117.747,117.603,117.684,7886.000,
EURJPY,2014,7,2,1,0,0,117.736,117.786,117.594,117.635,9585.000,
EURJPY,2014,6,1,30,0,0,117.501,117.810,117.461,117.735,8801.000,
EURJPY,2014,6,5,27,0,0,117.704,117.704,117.372,117.502,12334.000,
EURJPY,2014,6,4,26,0,0,117.588,117.733,117.583,117.666,5089.000,
EURJPY,2014,6,3,25,0,0,117.683,117.686,117.583,117.588,4037.000,
EURJPY,2014,6,2,24,0,0,117.627,117.701,117.598,117.682,4340.000,
EURJPY,2014,6,1,23,0,0,117.642,117.688,117.615,117.627,3322.000,
EURJPY,2014,6,5,20,0,0,117.677,117.686,117.579,117.640,3449.000,
EURJPY,2014,6,4,19,0,0,117.663,117.720,117.586,117.677,4137.000,
EURJPY,2014,6,3,18,0,0,117.636,117.729,117.595,117.663,4525.000,
EURJPY,2014,6,2,17,0,0,117.575,117.699,117.566,117.636,4656.000,
EURJPY,2014,6,1,16,0,0,117.643,117.701,117.575,117.577,4651.000,
EURJPY,2014,6,5,13,0,0,117.651,117.742,117.604,117.643,5145.000,
EURJPY,2014,6,4,12,0,0,117.649,117.760,117.527,117.651,5960.000,
EURJPY,2014,6,3,11,0,0,117.783,117.814,117.653,117.653,4447.000,
EURJPY,2014,6,2,10,0,0,117.639,117.861,117.635,117.783,6398.000,
EURJPY,2014,6,1,9,0,0,117.773,117.819,117.619,117.638,4874.000,
EURJPY,2014,6,5,6,0,0,117.680,117.840,117.623,117.775,4074.000,
EURJPY,2014,6,4,5,0,0,117.665,117.721,117.636,117.681,3128.000,
EURJPY,2014,6,3,4,0,0,117.626,117.750,117.620,117.666,4272.000,
EURJPY,2014,6,2,3,0,0,117.528,117.667,117.492,117.626,3897.000,
EURJPY,2014,6,1,2,0,0,117.512,117.571,117.490,117.525,3823.000,
EURJPY,2014,5,5,30,0,0,117.451,117.548,117.353,117.513,5956.000,
EURJPY,2014,5,4,29,0,0,117.496,117.533,117.380,117.452,9111.000,
EURJPY,2014,5,3,28,0,0,117.512,117.785,117.449,117.496,9979.000,
EURJPY,2014,5,2,27,0,0,118.054,118.081,117.311,117.514,8009.000,
EURJPY,2014,5,1,26,0,0,118.123,118.158,118.050,118.055,2392.000,
EURJPY,2014,5,5,23,0,0,118.022,118.128,118.007,118.122,3201.000,
EURJPY,2014,5,4,22,0,0,118.015,118.060,118.005,118.025,1562.000,
EURJPY,2014,5,3,21,0,0,117.967,118.036,117.957,118.016,1059.000,
EURJPY,2014,5,2,20,0,0,117.977,117.991,117.948,117.970,829.000,
EURJPY,2014,5,1,19,0,0,117.955,117.984,117.923,117.978,1209.000,
EURJPY,2014,5,5,16,0,0,117.881,117.980,117.881,117.954,640.000,
EURJPY,2014,5,4,15,0,0,117.901,117.958,117.881,117.882,357.000,
EURJPY,2014,5,3,14,0,0,117.870,117.946,117.870,117.937,1485.000,
EURJPY,2014,5,2,13,0,0,117.910,117.910,117.843,117.870,1940.000,
EURJPY,2014,5,1,12,0,0,117.950,117.977,117.877,117.906,4285.000,
EURJPY,2014,5,5,9,0,0,117.902,117.983,117.900,117.951,4464.000,
EURJPY,2014,5,4,8,0,0,118.000,118.049,117.898,117.901,4491.000,
EURJPY,2014,5,3,7,0,0,118.069,118.083,117.995,117.998,3181.000,
EURJPY,2014,5,2,6,0,0,118.071,118.110,118.063,118.069,3434.000,
EURJPY,2014,5,1,5,0,0,118.073,118.159,118.050,118.073,3486.000,
EURJPY,2014,5,5,2,0,0,118.167,118.191,118.039,118.074,3700.000,
EURJPY,2014,5,4,1,0,0,118.224,118.251,118.145,118.167,3949.000,
EURJPY,2014,4,3,30,0,0,118.245,118.323,118.213,118.227,5226.000,
EURJPY,2014,4,2,29,0,0,118.138,118.270,118.118,118.246,6471.000,
EURJPY,2014,4,1,28,0,0,118.220,118.287,118.126,118.138,6845.000,
EURJPY,2014,4,5,25,0,0,118.085,118.235,118.062,118.222,7166.000,
EURJPY,2014,4,4,24,0,0,118.086,118.126,117.938,118.085,8244.000,
EURJPY,2014,4,3,23,0,0,118.119,118.189,118.029,118.085,4297.000,
EURJPY,2014,4,2,22,0,0,118.236,118.272,118.113,118.115,5362.000,
EURJPY,2014,4,1,21,0,0,118.203,118.274,118.178,118.236,5187.000,
EURJPY,2014,4,5,18,0,0,118.327,118.421,118.195,118.203,6044.000,
EURJPY,2014,4,4,17,0,0,118.275,118.330,118.224,118.326,4442.000,
EURJPY,2014,4,3,16,0,0,118.082,118.306,118.049,118.276,5155.000,
EURJPY,2014,4,2,15,0,0,118.122,118.186,118.072,118.080,3940.000,
EURJPY,2014,4,1,14,0,0,118.160,118.202,118.101,118.123,4109.000,
EURJPY,2014,4,5,11,0,0,118.001,118.202,117.990,118.160,5242.000,
EURJPY,2014,4,4,10,0,0,117.855,118.033,117.852,117.998,5554.000,
EURJPY,2014,4,3,9,0,0,117.651,117.892,117.616,117.855,5070.000,
EURJPY,2014,4,2,8,0,0,117.514,117.681,117.452,117.652,6357.000,
EURJPY,2014,4,1,7,0,0,118.011,118.012,117.357,117.513,8754.000,
EURJPY,2014,4,5,4,0,0,117.953,118.085,117.937,118.012,3941.000,
EURJPY,2014,4,4,3,0,0,117.811,117.984,117.794,117.956,4551.000,
EURJPY,2014,4,3,2,0,0,117.901,117.923,117.789,117.815,3461.000,
EURJPY,2014,4,2,1,0,0,117.959,117.974,117.878,117.900,3096.000,
EURJPY,2014,3,1,31,0,0,117.898,117.969,117.892,117.959,1986.000,
EURJPY,2014,3,5,28,0,0,117.936,117.953,117.880,117.897,2688.000,
EURJPY,2014,3,4,27,0,0,117.920,117.957,117.906,117.933,3090.000,
EURJPY,2014,3,3,26,0,0,117.957,117.958,117.884,117.922,3317.000,
EURJPY,2014,3,2,25,0,0,117.951,117.960,117.828,117.958,3385.000,
EURJPY,2014,3,1,24,0,0,118.018,118.023,117.939,117.951,3945.000,
EURJPY,2014,3,5,21,0,0,117.929,118.073,117.903,118.023,4531.000,
EURJPY,2014,3,4,20,0,0,117.902,117.969,117.879,117.930,2954.000,
EURJPY,2014,3,3,19,0,0,117.881,117.977,117.823,117.903,4021.000,
EURJPY,2014,3,2,18,0,0,117.810,117.928,117.780,117.881,4569.000,
EURJPY,2014,3,1,17,0,0,117.906,117.916,117.777,117.810,2528.000,
EURJPY,2014,3,5,14,0,0,117.886,117.937,117.776,117.908,2376.000,
EURJPY,2014,3,4,13,0,0,117.843,117.940,117.824,117.886,1870.000,
EURJPY,2014,3,3,12,0,0,117.886,117.913,117.767,117.842,5054.000,
EURJPY,2014,3,2,11,0,0,118.054,118.054,117.814,117.874,1927.000,
EURJPY,2014,3,1,10,0,0,118.016,118.083,118.015,118.054,571.000,
EURJPY,2014,3,5,7,0,0,118.091,118.116,118.024,118.039,2711.000,
EURJPY,2014,3,4,6,0,0,118.159,118.163,118.029,118.087,2976.000,
EURJPY,2014,3,3,5,0,0,118.201,118.236,118.080,118.164,7850.000,
EURJPY,2014,3,2,4,0,0,118.291,118.308,118.146,118.203,7387.000,
EURJPY,2014,3,1,3,0,0,118.573,118.579,118.284,118.292,7183.000,
EURJPY,2014,2,5,28,0,0,118.528,118.587,118.424,118.573,8090.000,
EURJPY,2014,2,4,27,0,0,118.495,118.575,118.490,118.523,3046.000,
EURJPY,2014,2,3,26,0,0,118.483,118.531,118.468,118.495,3699.000,
EURJPY,2014,2,2,25,0,0,118.532,118.552,118.453,118.483,3938.000,
EURJPY,2014,2,1,24,0,0,118.552,118.572,118.492,118.530,3715.000,
EURJPY,2014,2,5,21,0,0,118.518,118.591,118.483,118.551,5795.000,
EURJPY,2014,2,4,20,0,0,118.514,118.577,118.448,118.517,6969.000,
EURJPY,2014,2,3,19,0,0,118.555,118.616,118.478,118.514,7227.000,
EURJPY,2014,2,2,18,0,0,118.759,118.776,118.550,118.554,7594.000,
EURJPY,2014,2,1,17,0,0,118.702,118.791,118.644,118.762,6482.000,
EURJPY,2014,2,5,14,0,0,118.605,118.704,118.567,118.703,5402.000,
EURJPY,2014,2,4,13,0,0,118.587,118.685,118.546,118.605,6031.000,
EURJPY,2014,2,3,12,0,0,118.497,118.633,118.414,118.588,7637.000,
EURJPY,2014,2,2,11,0,0,118.217,118.506,118.209,118.496,5929.000,
EURJPY,2014,2,1,10,0,0,118.280,118.290,118.181,118.216,3388.000,
EURJPY,2014,2,5,7,0,0,118.248,118.315,118.224,118.279,3289.000,
EURJPY,2014,2,4,6,0,0,118.285,118.348,118.229,118.249,3012.000,
EURJPY,2014,2,3,5,0,0,118.307,118.377,118.235,118.285,4544.000,
EURJPY,2014,2,2,4,0,0,118.256,118.358,118.220,118.307,5423.000,
EURJPY,2014,2,1,3,0,0,118.151,118.314,118.150,118.256,4850.000,
EURJPY,2014,1,5,31,0,0,118.073,118.158,118.067,118.149,4676.000,
EURJPY,2014,1,4,30,0,0,118.267,118.295,118.034,118.073,5411.000,
EURJPY,2014,1,3,29,0,0,118.181,118.316,118.091,118.270,5795.000,
EURJPY,2014,1,2,28,0,0,118.083,118.181,118.049,118.181,4394.000,
EURJPY,2014,1,1,27,0,0,118.183,118.192,118.062,118.087,4463.000,
EURJPY,2014,1,5,24,0,0,118.103,118.213,118.059,118.183,3512.000,
EURJPY,2014,1,4,23,0,0,118.092,118.130,118.038,118.104,2615.000,
EURJPY,2014,1,3,22,0,0,118.079,118.130,118.041,118.092,2838.000,
EURJPY,2014,1,2,21,0,0,118.101,118.103,118.014,118.078,2957.000,
EURJPY,2014,1,1,20,0,0,118.155,118.158,118.070,118.101,3676.000,
EURJPY,2014,1,5,17,0,0,118.223,118.242,118.154,118.156,3009.000,
EURJPY,2014,1,4,16,0,0,118.259,118.262,118.217,118.223,1979.000,
EURJPY,2014,1,3,15,0,0,118.301,118.309,118.247,118.260,2135.000,
EURJPY,2014,1,2,14,0,0,118.284,118.307,118.219,118.301,4149.000,
EURJPY,2014,1,1,13,0,0,118.270,118.327,118.240,118.284,3729.000,
EURJPY,2014,1,5,10,0,0,118.355,118.384,118.261,118.271,3315.000,
EURJPY,2014,1,4,9,0,0,118.360,118.444,118.319,118.355,2945.000,
EURJPY,2014,1,3,8,0,0,118.303,118.453,118.299,118.359,1905.000,
EURJPY,2014,1,2,7,0,0,118.344,118.351,118.293,118.302,1135.000,
EURJPY,2014,1,1,6,0,0,118.232,118.367,118.232,118.342,2277.000,
EURJPY,2014,1,5,3,0,0,118.203,118.274,118.200,118.235,1852.000,
